dataset,method,method_family,budget_type,requested_budget,actual_support_node_ratio,actual_support_edge_ratio,actual_structural_storage_ratio,raw_hgb_text_byte_ratio,graph_seed,training_seed,official_hgb_exported,official_sehgnn_unmodified,training_executed,success,failure_type,failure_reason,test_micro_f1,test_macro_f1,validation_micro_f1,validation_macro_f1,compress_time_seconds,export_time_seconds,sehgnn_preprocess_time_seconds,train_time_seconds,eval_time_seconds,peak_cpu_rss_mb,peak_gpu_memory_mb,preprocessed_cache_bytes,export_hash,selected_edge_hash,no_test_leakage,budget_matched_within_tolerance,budget_infeasible,eligible_for_external_tp_table,protocol_family,schema_compatible,target_preserving,uses_adapter_loader,uses_synthetic_nodes,uses_weighted_superedges,eligible_for_official_main_table,eligible_for_adapter_table,eligible_for_standard_condensation_table,eligible_for_decision,diagnostic_only,uses_test_metrics_for_selection,uses_test_labels_for_selection,no_test_metric_used_for_selection,support_node_ratio,support_edge_ratio,structural_storage_ratio,preprocessed_cache_byte_ratio,static_inference_package_ratio,transform_recipe_package_ratio,reconstructable_package_ratio
DBLP,KCenter-HG-TP,external_tp_baseline,support_node_ratio,0.5,,,,,3,5,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,444f3c7959c05062ded8fdef308029d2f04fd99dcadb220f728bf6cd3fe4cf67,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,KCenter-HG-TP,external_tp_baseline,support_node_ratio,0.5,,,,,4,1,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,1c4806765b71f24a87e2de415c8509fda96339d5f1c52fc0608a29ca6fef0876,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,KCenter-HG-TP,external_tp_baseline,support_node_ratio,0.5,,,,,4,2,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,1c4806765b71f24a87e2de415c8509fda96339d5f1c52fc0608a29ca6fef0876,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,KCenter-HG-TP,external_tp_baseline,support_node_ratio,0.5,,,,,4,3,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,1c4806765b71f24a87e2de415c8509fda96339d5f1c52fc0608a29ca6fef0876,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,KCenter-HG-TP,external_tp_baseline,support_node_ratio,0.5,,,,,4,4,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,1c4806765b71f24a87e2de415c8509fda96339d5f1c52fc0608a29ca6fef0876,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,KCenter-HG-TP,external_tp_baseline,support_node_ratio,0.5,,,,,4,5,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,1c4806765b71f24a87e2de415c8509fda96339d5f1c52fc0608a29ca6fef0876,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,KCenter-HG-TP,external_tp_baseline,support_node_ratio,0.5,,,,,5,1,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,31e4a86da9e89f1d7c35a2c5ca51687d7639f8b8131faf2b44d035f6c55db676,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,KCenter-HG-TP,external_tp_baseline,support_node_ratio,0.5,,,,,5,2,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,31e4a86da9e89f1d7c35a2c5ca51687d7639f8b8131faf2b44d035f6c55db676,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,KCenter-HG-TP,external_tp_baseline,support_node_ratio,0.5,,,,,5,3,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,31e4a86da9e89f1d7c35a2c5ca51687d7639f8b8131faf2b44d035f6c55db676,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,KCenter-HG-TP,external_tp_baseline,support_node_ratio,0.5,,,,,5,4,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,31e4a86da9e89f1d7c35a2c5ca51687d7639f8b8131faf2b44d035f6c55db676,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,KCenter-HG-TP,external_tp_baseline,support_node_ratio,0.5,,,,,5,5,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,31e4a86da9e89f1d7c35a2c5ca51687d7639f8b8131faf2b44d035f6c55db676,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,GraphSparsify-TP,external_tp_baseline,structural_storage_ratio,0.12,,,,,1,1,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,780e64fc2d948b9ecfebd93a4c734e3c27fb5cac9c36f56496a5405f6d6b2fb0,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,GraphSparsify-TP,external_tp_baseline,structural_storage_ratio,0.12,,,,,1,2,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,780e64fc2d948b9ecfebd93a4c734e3c27fb5cac9c36f56496a5405f6d6b2fb0,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,GraphSparsify-TP,external_tp_baseline,structural_storage_ratio,0.12,,,,,1,3,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,780e64fc2d948b9ecfebd93a4c734e3c27fb5cac9c36f56496a5405f6d6b2fb0,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,GraphSparsify-TP,external_tp_baseline,structural_storage_ratio,0.12,,,,,1,4,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,780e64fc2d948b9ecfebd93a4c734e3c27fb5cac9c36f56496a5405f6d6b2fb0,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,GraphSparsify-TP,external_tp_baseline,structural_storage_ratio,0.12,,,,,1,5,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,780e64fc2d948b9ecfebd93a4c734e3c27fb5cac9c36f56496a5405f6d6b2fb0,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,GraphSparsify-TP,external_tp_baseline,structural_storage_ratio,0.12,,,,,2,1,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,cfa3bd7d6fd399b814390c2cce275df7a1d5258ede23088bbd62f0dca68b34cc,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,GraphSparsify-TP,external_tp_baseline,structural_storage_ratio,0.12,,,,,2,2,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,cfa3bd7d6fd399b814390c2cce275df7a1d5258ede23088bbd62f0dca68b34cc,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,GraphSparsify-TP,external_tp_baseline,structural_storage_ratio,0.12,,,,,2,3,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,cfa3bd7d6fd399b814390c2cce275df7a1d5258ede23088bbd62f0dca68b34cc,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,GraphSparsify-TP,external_tp_baseline,structural_storage_ratio,0.12,,,,,2,4,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,cfa3bd7d6fd399b814390c2cce275df7a1d5258ede23088bbd62f0dca68b34cc,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,GraphSparsify-TP,external_tp_baseline,structural_storage_ratio,0.12,,,,,2,5,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,cfa3bd7d6fd399b814390c2cce275df7a1d5258ede23088bbd62f0dca68b34cc,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,GraphSparsify-TP,external_tp_baseline,structural_storage_ratio,0.12,,,,,3,1,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,bfc76194a2ef277445d02a7e5e4dca7ce2b6ca5f92bd76eee38c67c483b15d5d,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,GraphSparsify-TP,external_tp_baseline,structural_storage_ratio,0.12,,,,,3,2,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,bfc76194a2ef277445d02a7e5e4dca7ce2b6ca5f92bd76eee38c67c483b15d5d,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,GraphSparsify-TP,external_tp_baseline,structural_storage_ratio,0.12,,,,,3,3,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,bfc76194a2ef277445d02a7e5e4dca7ce2b6ca5f92bd76eee38c67c483b15d5d,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,GraphSparsify-TP,external_tp_baseline,structural_storage_ratio,0.12,,,,,3,4,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,bfc76194a2ef277445d02a7e5e4dca7ce2b6ca5f92bd76eee38c67c483b15d5d,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,GraphSparsify-TP,external_tp_baseline,structural_storage_ratio,0.12,,,,,3,5,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,bfc76194a2ef277445d02a7e5e4dca7ce2b6ca5f92bd76eee38c67c483b15d5d,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,GraphSparsify-TP,external_tp_baseline,structural_storage_ratio,0.12,,,,,4,1,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,fa2a92a49f03c7f79c7235c62a0dad0514c6d220710e40b0701a8c6e6dc58b65,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,GraphSparsify-TP,external_tp_baseline,structural_storage_ratio,0.12,,,,,4,2,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,fa2a92a49f03c7f79c7235c62a0dad0514c6d220710e40b0701a8c6e6dc58b65,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,GraphSparsify-TP,external_tp_baseline,structural_storage_ratio,0.12,,,,,4,3,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,fa2a92a49f03c7f79c7235c62a0dad0514c6d220710e40b0701a8c6e6dc58b65,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,GraphSparsify-TP,external_tp_baseline,structural_storage_ratio,0.12,,,,,4,4,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,fa2a92a49f03c7f79c7235c62a0dad0514c6d220710e40b0701a8c6e6dc58b65,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,GraphSparsify-TP,external_tp_baseline,structural_storage_ratio,0.12,,,,,4,5,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,fa2a92a49f03c7f79c7235c62a0dad0514c6d220710e40b0701a8c6e6dc58b65,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,GraphSparsify-TP,external_tp_baseline,structural_storage_ratio,0.12,,,,,5,1,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,eceafd72981db78d44ab1eac1bacd725a7550eaab121d21a263abb7de13d7952,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,GraphSparsify-TP,external_tp_baseline,structural_storage_ratio,0.12,,,,,5,2,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,eceafd72981db78d44ab1eac1bacd725a7550eaab121d21a263abb7de13d7952,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,GraphSparsify-TP,external_tp_baseline,structural_storage_ratio,0.12,,,,,5,3,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,eceafd72981db78d44ab1eac1bacd725a7550eaab121d21a263abb7de13d7952,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,GraphSparsify-TP,external_tp_baseline,structural_storage_ratio,0.12,,,,,5,4,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,eceafd72981db78d44ab1eac1bacd725a7550eaab121d21a263abb7de13d7952,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,GraphSparsify-TP,external_tp_baseline,structural_storage_ratio,0.12,,,,,5,5,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,eceafd72981db78d44ab1eac1bacd725a7550eaab121d21a263abb7de13d7952,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,GraphSparsify-TP,external_tp_baseline,structural_storage_ratio,0.16,,,,,1,1,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,ebac0bfd9b7f516e48d6f9c4e81e8d38a293a99a19e337d4f51782e04050ae80,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,GraphSparsify-TP,external_tp_baseline,structural_storage_ratio,0.16,,,,,1,2,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,ebac0bfd9b7f516e48d6f9c4e81e8d38a293a99a19e337d4f51782e04050ae80,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,GraphSparsify-TP,external_tp_baseline,structural_storage_ratio,0.16,,,,,1,3,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,ebac0bfd9b7f516e48d6f9c4e81e8d38a293a99a19e337d4f51782e04050ae80,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,GraphSparsify-TP,external_tp_baseline,structural_storage_ratio,0.16,,,,,1,4,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,ebac0bfd9b7f516e48d6f9c4e81e8d38a293a99a19e337d4f51782e04050ae80,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,GraphSparsify-TP,external_tp_baseline,structural_storage_ratio,0.16,,,,,1,5,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,ebac0bfd9b7f516e48d6f9c4e81e8d38a293a99a19e337d4f51782e04050ae80,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,GraphSparsify-TP,external_tp_baseline,structural_storage_ratio,0.16,,,,,2,1,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,7cd27b35267165901bb35fd4c42553714bb9ec2c9a1e2ae57c4592ad883b6f29,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,GraphSparsify-TP,external_tp_baseline,structural_storage_ratio,0.16,,,,,2,2,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,7cd27b35267165901bb35fd4c42553714bb9ec2c9a1e2ae57c4592ad883b6f29,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
DBLP,GraphSparsify-TP,external_tp_baseline,structural_storage_ratio,0.16,,,,,2,3,True,True,False,False,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,NaN,NaN,,,,,,,,,,NaN,,7cd27b35267165901bb35fd4c42553714bb9ec2c9a1e2ae57c4592ad883b6f29,True,False,False,False,schema_preserving_tp_workload,True,True,False,False,False,False,False,False,True,False,False,False,True,,,,,,,
